,Data,PREC,RAD,TMAX,TMIN,URMED,U
4474,2020-04-01,0.0,19820.52447,24.758333333333336,23.23333333333333,77.52083333333333,2.545833333333333
4475,2020-04-02,0.0,22050.39128,24.7,23.2375,80.0625,1.9333333333333336
4476,2020-04-03,0.0,21612.96918,25.349999999999998,23.662499999999998,74.0,0.9583333333333334
4477,2020-04-04,0.0,17288.708759999998,26.787499999999998,24.683333333333334,71.27083333333333,1.4000000000000001
4478,2020-04-05,0.4,17724.32461,26.787500000000005,25.05,74.39583333333333,1.3416666666666668
4479,2020-04-06,0.0,19998.02541,26.1125,24.65833333333333,79.66666666666667,2.1458333333333335
4480,2020-04-07,0.0,9838.044969999999,26.025000000000002,24.545833333333334,81.93478260869566,1.3666666666666665
4481,2020-04-08,0.0,20495.78618,26.141666666666666,24.72083333333333,78.1875,1.0875000000000001
4482,2020-04-09,31.0,16250.903,24.583333333333332,23.25,85.02083333333333,1.7208333333333332
4483,2020-04-10,4.6,14516.001,23.912499999999998,22.733333333333334,89.71739130434783,1.1291666666666667
4484,2020-04-11,13.4,11710.27835,23.895833333333332,22.558333333333334,83.67857142857143,1.2333333333333334
4485,2020-04-12,6.4,19288.14112,24.054166666666664,23.0125,76.11538461538461,0.9541666666666666
4486,2020-04-13,24.8,11666.234,23.754166666666663,22.670833333333338,89.26315789473684,1.945833333333333
4487,2020-04-14,0.0,12889.078150000001,23.766666666666666,22.779166666666665,88.08333333333333,2.4583333333333335
4488,2020-04-15,14.0,12857.96118,23.054166666666664,22.325,88.85,1.3041666666666665
4489,2020-04-16,19.599999999999998,17578.78696,23.575,22.375,82.53571428571429,0.9333333333333332
4490,2020-04-17,3.4,16612.36593,24.162500000000005,22.870833333333337,88.02272727272727,2.216666666666667
4491,2020-04-18,0.2,16994.43323,24.129166666666666,22.979166666666668,86.20833333333333,1.6624999999999999
4492,2020-04-19,0.0,10327.91914,24.170833333333334,23.112499999999997,85.22916666666667,2.9
4493,2020-04-20,0.0,15177.25001,23.858333333333334,22.6875,83.8125,3.2583333333333333
4494,2020-04-21,0.6,15323.37258,24.025000000000002,22.866666666666664,83.83333333333333,2.6166666666666667
4495,2020-04-22,15.8,11650.147280000001,24.179166666666664,22.80416666666667,86.58333333333333,1.5916666666666668
4496,2020-04-23,78.8,8302.1703,22.0,21.208333333333332,89.2,1.9333333333333333
4497,2020-04-24,0.2,15996.8065,24.208333333333332,22.908333333333335,81.0909090909091,2.4375
4498,2020-04-25,0.0,22147.86345,24.270833333333332,22.8875,76.75,3.795833333333333
4499,2020-04-26,0.0,19123.15537,23.49166666666667,22.141666666666666,73.97916666666667,3.908333333333333
4500,2020-04-27,0.0,17028.124620000002,23.766666666666666,22.316666666666666,74.58333333333333,4.141666666666667
4501,2020-04-28,0.0,23162.402,23.6875,22.3875,68.35416666666667,4.291666666666667
4502,2020-04-29,0.0,21386.066,22.979166666666668,21.316666666666666,75.14583333333333,3.391666666666667
4503,2020-04-30,0.0,16693.222449999997,23.254166666666663,21.458333333333332,76.58333333333333,2.283333333333333
4504,2020-05-01,0.0,15383.699279999999,23.6875,21.879166666666663,74.29166666666667,2.0
4505,2020-05-02,0.0,15013.244490000001,23.400000000000002,21.820833333333336,72.91666666666667,1.7458333333333333
4506,2020-05-03,0.0,18780.3118,24.420833333333334,22.645833333333332,71.85416666666667,1.8875
4507,2020-05-04,0.0,16925.82622,25.241666666666664,23.541666666666668,66.10416666666667,2.875
4508,2020-05-05,0.0,21781.25751,24.641666666666666,23.02916666666667,74.5,2.5833333333333335
4509,2020-05-06,0.0,15033.08255,24.395833333333332,23.066666666666674,76.85416666666667,2.4250000000000003
4510,2020-05-07,0.0,13620.6444,24.3,22.979166666666668,78.4375,0.6833333333333332
4511,2020-05-08,0.0,11398.81901,24.65416666666667,23.2,78.58333333333333,2.7374999999999994
4512,2020-05-09,0.0,9406.158730000001,22.65416666666667,21.72083333333333,81.29166666666667,4.495833333333334
4513,2020-05-10,0.0,18385.31254,22.679166666666664,21.391666666666666,75.79166666666667,4.170833333333333
4514,2020-05-11,0.0,17010.11171,23.22083333333333,21.791666666666668,73.0625,3.7708333333333335
4515,2020-05-12,0.0,17289.699920000003,23.254166666666663,21.72083333333333,75.35416666666667,3.883333333333333
4516,2020-05-13,0.0,14300.132599999999,23.620833333333326,22.09583333333333,77.0,3.1208333333333336
4517,2020-05-14,26.8,14498.745,23.170833333333334,21.941666666666666,83.79545454545455,1.4375
4518,2020-05-15,2.0,15960.096160000001,24.587500000000002,23.125,78.875,1.3166666666666667
4519,2020-05-16,8.2,10638.47832,24.587500000000002,23.412500000000005,84.35416666666667,1.4083333333333332
4520,2020-05-17,6.8,14066.763,23.599999999999994,22.708333333333332,89.1875,1.6083333333333334
4521,2020-05-18,0.0,10510.989629999998,23.633333333333336,22.65833333333333,87.125,2.8208333333333333
4522,2020-05-19,0.0,12654.93759,23.349999999999998,22.416666666666668,84.33333333333333,3.9625000000000004
4523,2020-05-20,0.0,19460.74625,22.804166666666664,21.708333333333332,78.72916666666667,4.366666666666666
4524,2020-05-21,0.0,16822.804310000003,22.849999999999998,21.712500000000002,76.22916666666667,4.445833333333334
4525,2020-05-22,0.0,14967.382,23.8625,22.962499999999995,76.29166666666667,3.829166666666667
4526,2020-05-23,0.0,17956.297,23.8,22.245833333333334,79.83333333333333,2.3666666666666667
4527,2020-05-24,0.0,17989.97839,24.787499999999998,22.899999999999995,75.45833333333333,1.6666666666666667
4528,2020-05-25,6.4,11332.74575,25.099999999999998,23.65416666666667,78.35416666666667,1.1791666666666667
4529,2020-05-26,0.2,13850.41378,23.445833333333336,22.029166666666665,88.0625,1.1166666666666667
4530,2020-05-27,0.2,10976.72774,23.270833333333332,22.075,83.13157894736842,1.4666666666666666
4531,2020-05-28,0.0,15505.05976,24.0125,22.770833333333332,79.16666666666667,2.325
4532,2020-05-29,0.0,17909.2115,22.666666666666668,21.3875,70.70833333333333,3.195833333333333
4533,2020-05-30,0.0,15722.51273,20.108333333333334,18.520833333333332,71.83333333333333,2.8125
4534,2020-05-31,0.0,18461.26839,21.09583333333333,19.2875,73.85416666666667,1.6625000000000003
