,Data,PREC,RAD,TMAX,TMIN,URMAX,URMIN,U
47,2008-02-17,0.0,1292.6736153846155,25.15416666666667,24.21666666666667,74.75,68.66666666666667,1.25
48,2008-02-18,0.0,1198.2386000000001,23.84583333333333,22.325,80.33333333333333,72.95833333333333,1.1208333333333333
49,2008-02-19,19.4,1241.5152184615383,22.129166666666666,20.841666666666665,84.91666666666667,77.95833333333333,1.2416666666666667
50,2008-02-20,0.2,1642.6817123076921,24.229166666666668,23.150000000000002,77.91666666666667,72.45833333333333,1.5166666666666668
51,2008-02-21,26.4,1451.94854,22.8,21.625,88.05,82.0,2.0799999999999996
52,2008-02-22,7.800000000000001,997.2311146153846,22.558333333333334,21.2375,91.75,84.79166666666667,1.4708333333333332
53,2008-02-23,35.39999999999999,912.8227692307693,22.404166666666665,21.541666666666668,91.66666666666667,87.45833333333333,1.2625
54,2008-02-24,16.8,731.4821671428571,21.804166666666664,21.245833333333334,91.375,88.08333333333333,1.3458333333333334
55,2008-02-25,7.4,1630.810923076923,23.70416666666667,22.65416666666667,83.66666666666667,78.25,1.2166666666666668
56,2008-02-26,0.0,1666.7637192307695,23.804166666666664,22.47083333333333,78.16666666666667,71.83333333333333,1.1666666666666667
57,2008-02-27,0.0,1400.1804053846154,23.645833333333332,22.441666666666666,78.41666666666667,72.25,0.8791666666666668
58,2008-02-28,0.0,1624.9856153846156,24.40416666666667,23.358333333333334,71.375,65.08333333333333,2.0625
59,2008-02-29,3.6000000000000005,741.9173323076924,22.566666666666663,21.691666666666666,78.45833333333333,72.79166666666667,2.5291666666666663
60,2008-03-01,43.4,1036.4724571428571,23.304166666666664,22.229166666666668,89.125,82.75,2.25
61,2008-03-02,0.0,1905.2413076923078,24.662500000000005,23.47083333333333,77.91666666666667,72.33333333333333,1.575
62,2008-03-03,0.0,1924.1668333333332,25.404347826086955,24.06086956521739,71.0,64.47826086956522,1.647826086956522
63,2008-03-04,0.0,1606.8495646153847,25.429166666666664,24.0625,65.41666666666667,58.0,1.2291666666666667
64,2008-03-05,0.0,1379.5748923076924,25.60833333333333,24.29583333333333,63.958333333333336,56.583333333333336,0.85
65,2008-03-06,0.0,1686.8329446153848,25.78333333333333,24.308333333333334,61.708333333333336,54.041666666666664,0.8208333333333333
66,2008-03-07,0.0,1425.935710769231,25.416666666666668,24.0625,68.33333333333333,61.041666666666664,1.8416666666666668
67,2008-03-08,0.0,1569.1958200000001,24.808333333333334,23.608333333333334,73.08333333333333,67.33333333333333,2.5125
68,2008-03-09,20.0,1510.8651884615383,25.120833333333337,23.412499999999998,76.66666666666667,68.375,1.5333333333333332
69,2008-03-10,1.2,1411.0895161538463,23.65833333333333,22.4875,82.25,75.70833333333333,1.5250000000000001
70,2008-03-11,18.8,584.0913246153846,22.508333333333336,21.637500000000003,88.54166666666667,83.625,1.2874999999999999
71,2008-03-12,0.4,804.3814830769231,22.325,21.5,89.04166666666667,84.375,1.375
72,2008-03-13,2.4,738.693975,21.89166666666667,21.1375,89.79166666666667,85.45833333333333,1.5249999999999997
73,2008-03-14,77.2,524.8260230769231,19.3125,18.820833333333333,95.29166666666667,93.41666666666667,1.5250000000000001
74,2008-03-15,6.6,375.54518076923074,18.270833333333332,17.858333333333334,93.95833333333333,91.20833333333333,1.1208333333333333
75,2008-03-16,13.0,705.8113950000001,19.7625,19.070833333333333,91.66666666666667,87.83333333333333,0.9458333333333333
76,2008-03-17,51.8,159.50109307692307,17.787499999999998,17.354166666666668,95.29166666666667,93.20833333333333,2.091666666666667
77,2008-03-18,0.4,1656.2013876923077,21.537499999999998,20.458333333333332,80.125,74.29166666666667,1.3416666666666668
78,2008-03-19,0.0,1858.4538333333333,24.25833333333333,22.77916666666667,71.33333333333333,63.958333333333336,1.9541666666666666
79,2008-03-20,0.0,1869.4031666666667,24.15416666666667,23.0625,70.625,64.70833333333333,1.9541666666666668
80,2008-03-21,0.0,1644.4125384615386,24.795833333333334,23.604166666666668,68.95833333333333,62.75,1.8416666666666668
81,2008-03-22,1.0,927.1406446153846,23.254166666666663,22.287500000000005,80.08333333333333,73.33333333333333,1.3375000000000001
82,2008-03-23,11.200000000000001,1260.8569346153845,23.208333333333332,21.6375,84.54166666666667,75.79166666666667,0.9125
83,2008-03-24,0.0,1176.3151169230769,23.366666666666664,22.125,80.5,74.0,0.9375
84,2008-03-25,0.0,903.8201608333333,23.625,22.45,80.33333333333333,74.83333333333333,1.3208333333333333
85,2008-03-26,22.2,1673.2376666666667,23.258333333333336,21.858333333333334,79.33333333333333,72.70833333333333,1.6333333333333335
