Nome: SAO BENTO
Codigo Estacao: 82279
Latitude: -2.67999999
Longitude: -44.71999999
Altitude: 10
Situacao: Desativada
Data Inicial: 1961-01-01
Data Final: 1963-12-30
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-11-05;null;0;29,1;25,1;23,2;95;88;0;
1961-11-06;null;8;31,6;26,28;23,2;77,75;58;2,666667;
1961-11-07;null;0;34;26,6;21,9;76,5;55;2,666667;
1961-11-08;null;0;34,6;27,66;22,9;74,25;57;2,333333;
1961-11-09;null;0;31,1;26,28;22,8;81,75;66;,666667;
1961-11-10;null;0;33,4;26,76;22,1;77;59;1,666667;
1961-11-11;null;0;33,4;27,12;21,7;73,75;51;1;
1961-11-12;null;0;33,1;26,66;21;75,75;61;3,666667;
1961-11-13;null;0;33,1;26,74;21,9;71,5;49;2,666667;
1961-11-14;null;0;33,3;26,84;22,3;72,5;44;2,666667;
1961-11-15;null;0;33;26,82;22,2;75,5;58;2,666667;
1961-11-16;null;0;33,6;27,02;21,6;72,75;54;2,666667;
1961-11-17;null;0;32,6;27,14;22,9;74,25;60;4,333333;
1961-11-18;null;0;31,8;26,38;22,2;75,75;58;2;
1961-11-19;null;0;34,2;27,46;22,3;70,75;51;3;
1961-11-20;null;0;34,8;27,6;22,8;71;48;1,666667;
1961-11-21;null;0;32,9;26,92;23,1;77,25;60;2,666667;
1961-11-22;null;0;33,2;27,12;22,8;73,5;53;1,333333;
1961-11-23;null;0;33,3;27,22;22;69,75;53;3,666667;
1961-11-24;null;0;33,9;27,26;22,6;72;55;2,333333;
1961-11-25;null;0;32,8;26,92;23,1;72,5;53;3,333333;
1961-11-26;null;0;33;27,32;22,5;72,5;55;2,333333;
1961-11-27;null;0;34,4;27,38;22,1;70,5;47;2,666667;
1961-11-28;null;0;32,3;26,42;22,6;78;59;3;
1961-11-29;null;0;32,3;26,72;22,2;72,75;56;2,333333;
1961-11-30;null;0;33,2;26,92;21,7;71,25;51;3,666667;
1961-12-01;null;0;null;null;null;null;86;null;
1961-12-02;null;14;null;null;null;null;null;null;
1961-12-03;null;4,7;null;null;null;null;null;null;
1961-12-04;null;4,8;null;null;null;null;null;null;
1961-12-05;null;4,6;null;null;null;null;null;null;
1961-12-06;null;0;null;null;null;null;null;null;
1961-12-07;null;0;null;null;null;null;null;null;
1961-12-08;null;0;null;null;null;null;null;null;
1961-12-09;null;,8;null;null;null;null;null;null;
1961-12-10;null;36,6;null;null;null;null;null;null;
1961-12-11;null;6,5;null;null;null;null;null;null;
1961-12-12;null;0;null;null;null;null;null;null;
1961-12-13;null;26;null;null;null;null;null;null;
1961-12-14;null;43,4;null;null;null;null;null;null;
1961-12-15;null;3,5;null;null;null;null;null;null;
1961-12-16;null;17,1;null;null;null;null;null;null;
1961-12-17;null;4,6;null;null;null;null;null;null;
1961-12-18;null;3,3;null;null;null;null;null;null;
1961-12-19;null;1;null;null;null;null;null;null;
1961-12-20;null;4;null;null;null;null;null;null;
1961-12-21;null;17,5;null;null;null;null;null;null;
1961-12-22;null;20,4;null;null;null;null;null;null;
1961-12-23;null;4,5;null;null;null;null;null;null;
1961-12-24;null;20,8;null;null;null;null;null;null;
1961-12-25;null;28;null;null;null;null;null;null;
1961-12-26;null;47,7;null;null;null;null;null;null;
1961-12-27;null;18,6;null;null;null;null;null;null;
1961-12-28;null;29,5;null;null;null;null;null;null;
1961-12-29;null;34,7;null;null;null;null;null;null;
1961-12-30;null;4;null;null;null;null;null;null;
1961-12-31;null;32,2;null;null;null;null;null;null;
1962-01-01;null;null;null;null;null;null;null;null;
1962-01-02;null;null;null;null;null;null;null;null;
1962-01-03;null;null;null;null;null;null;null;null;
1962-01-04;null;null;null;null;null;null;null;null;
1962-01-05;null;null;null;null;null;null;null;null;
1962-01-06;null;null;null;null;null;null;null;null;
1962-01-07;null;null;null;null;null;null;null;null;
1962-01-08;null;null;null;null;null;null;null;null;
1962-01-09;null;null;null;null;null;null;null;null;
1962-01-10;null;null;null;null;null;null;null;null;
1962-01-11;null;null;null;null;null;null;null;null;
1962-01-12;null;null;null;null;null;null;null;null;
1962-01-13;null;null;null;null;null;null;null;null;
1962-01-14;null;null;null;null;null;null;null;null;
1962-01-15;null;null;null;null;null;null;null;null;
1962-01-16;null;null;null;null;null;null;null;null;
1962-01-17;null;null;null;null;null;null;null;null;
1962-01-18;null;null;null;null;null;null;null;null;
1962-01-19;null;null;null;null;null;null;null;null;
1962-01-20;null;null;null;null;null;null;null;null;
1962-01-21;null;null;null;null;null;null;null;null;
